"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
5.182511480E-1,-1.331579522E-3,2.663159044E-3,2.130527282E-3,3.661238400E-3
5.207745850E-1,2.929474926E-3,5.326318205E-4,1.065263641E-3,3.162326141E-3
5.232979710E-1,-1.331579522E-3,-1.597895520E-3,2.130527282E-3,2.977502412E-3
5.258213560E-1,1.864211401E-3,-5.326318205E-4,1.065263641E-3,2.212186120E-3
5.283447940E-1,-2.663159103E-4,-5.326318205E-4,0.000000000E0,5.955004788E-4
5.308681790E-1,-2.663159103E-4,5.326318205E-4,-9.321057005E-4,1.106093060E-3
5.333915640E-1,7.989477599E-4,-2.663159044E-3,0.000000000E0,2.780419684E-3
5.359149500E-1,-2.396843163E-3,3.728422802E-3,1.065263641E-3,4.558594121E-3
5.384383350E-1,7.989477599E-4,-2.663159044E-3,1.065263641E-3,2.977502350E-3
5.409617730E-1,7.989477599E-4,3.728422802E-3,0.000000000E0,3.813063613E-3
5.434851580E-1,-2.663159103E-4,-2.663159044E-3,-3.062632866E-3,4.067316109E-3
5.460085440E-1,-1.331579522E-3,1.597895520E-3,0.000000000E0,2.079993778E-3
5.485319810E-1,2.929474926E-3,-3.728422802E-3,1.065263641E-3,4.859809313E-3
5.510553670E-1,-1.331579522E-3,2.663159044E-3,1.065263641E-3,3.162326160E-3
5.535787520E-1,2.929474926E-3,-3.728422802E-3,-9.321057005E-4,4.832368050E-3
5.561021370E-1,-2.396843163E-3,3.728422802E-3,-3.062632866E-3,5.387551746E-3
5.586255230E-1,7.989477599E-4,-2.663159044E-3,-3.062632866E-3,4.136478417E-3
5.611489600E-1,-4.527370445E-3,1.597895520E-3,0.000000000E0,4.801078342E-3
5.636723460E-1,2.929474926E-3,-1.597895520E-3,3.195791040E-3,4.620408402E-3
5.661957310E-1,-4.527370445E-3,5.326318205E-4,-3.062632866E-3,5.491857598E-3
5.687191690E-1,5.060002208E-3,-1.597895520E-3,0.000000000E0,5.306306855E-3
5.712426060E-1,-4.527370445E-3,5.326318205E-4,-9.321057005E-4,4.652913157E-3
5.737659920E-1,1.864211401E-3,-1.597895520E-3,-9.321057005E-4,2.626285452E-3
5.762893770E-1,-2.396843163E-3,5.326318205E-4,0.000000000E0,2.455311346E-3
5.788127620E-1,1.864211401E-3,-1.597895520E-3,2.130527282E-3,3.250800015E-3
5.813362000E-1,-3.462106921E-3,5.326318205E-4,2.130527282E-3,4.099881399E-3
5.838595850E-1,3.994738683E-3,-2.663159044E-3,-9.321057005E-4,4.890723288E-3
5.863829710E-1,-2.396843163E-3,-5.326318205E-4,-9.321057005E-4,2.626285370E-3
5.889064080E-1,7.989477599E-4,-5.326318205E-4,2.130527282E-3,2.336912638E-3
5.914297940E-1,-3.462106921E-3,-2.663159044E-3,0.000000000E0,4.367905726E-3
5.939531790E-1,2.929474926E-3,1.597895520E-3,0.000000000E0,3.336928742E-3
5.964765640E-1,-1.331579522E-3,5.326318205E-4,1.065263641E-3,1.786501415E-3
5.989999500E-1,1.864211401E-3,-5.326318205E-4,0.000000000E0,1.938809120E-3
6.015233870E-1,1.864211401E-3,-3.728422802E-3,-9.321057005E-4,4.271444928E-3
6.040467730E-1,7.989477599E-4,-5.326318205E-4,-1.997369342E-3,2.216190079E-3
6.065701580E-1,-2.663159103E-4,-1.597895520E-3,0.000000000E0,1.619936498E-3
6.090935960E-1,-2.663159103E-4,4.793686327E-3,-9.321057005E-4,4.890723239E-3
6.116170330E-1,1.864211401E-3,-3.728422802E-3,-9.321057005E-4,4.271444928E-3
6.141404190E-1,7.989477599E-4,2.663159044E-3,0.000000000E0,2.780419684E-3
6.166638040E-1,1.864211401E-3,-1.597895520E-3,-1.997369342E-3,3.165128517E-3
6.191871890E-1,-2.396843163E-3,3.728422802E-3,-9.321057005E-4,4.529328292E-3
6.217106270E-1,7.989477599E-4,-3.728422802E-3,-9.321057005E-4,3.925337584E-3
6.242340120E-1,-2.663159103E-4,5.326318205E-4,0.000000000E0,5.955004788E-4
6.267573980E-1,2.929474926E-3,-4.793686327E-3,3.195791040E-3,6.463306608E-3
6.292808350E-1,-2.396843163E-3,4.793686327E-3,4.261054564E-3,6.846960767E-3
6.318042210E-1,2.929474926E-3,-2.663159044E-3,1.065263641E-3,4.099881225E-3
6.343276060E-1,-3.462106921E-3,1.597895520E-3,-9.321057005E-4,3.925337624E-3
6.368509920E-1,2.929474926E-3,-4.793686327E-3,0.000000000E0,5.617940186E-3
6.393743770E-1,-2.396843163E-3,-5.326318205E-4,2.130527282E-3,3.250799949E-3
6.418978140E-1,1.864211401E-3,-2.663159044E-3,0.000000000E0,3.250799939E-3
6.444212000E-1,-5.592633970E-3,1.597895520E-3,-9.321057005E-4,5.890640530E-3
6.469445850E-1,1.864211401E-3,-5.326318205E-4,2.130527282E-3,2.880647029E-3
6.494680230E-1,-5.592633970E-3,-5.326318205E-4,3.195791040E-3,6.463306565E-3
6.519914600E-1,2.929474926E-3,-1.597895520E-3,4.261054564E-3,5.412178806E-3
6.545148460E-1,-1.331579522E-3,-5.326318205E-4,2.130527282E-3,2.568257616E-3
6.570382310E-1,1.864211401E-3,1.597895520E-3,1.065263641E-3,2.676441829E-3
6.595616690E-1,-2.396843163E-3,5.326318205E-4,2.130527282E-3,3.250799949E-3
6.620850540E-1,1.864211401E-3,1.597895520E-3,1.065263641E-3,2.676441829E-3
6.646084390E-1,-1.331579522E-3,-1.597895520E-3,-9.321057005E-4,2.279297074E-3
6.671318250E-1,7.989477599E-4,1.597895520E-3,0.000000000E0,1.786501502E-3
6.696552620E-1,-2.396843163E-3,-1.597895520E-3,2.130527282E-3,3.582914141E-3
6.721786480E-1,-1.331579522E-3,5.326318205E-4,1.065263641E-3,1.786501415E-3
6.747020330E-1,-1.331579522E-3,-2.663159044E-3,1.065263641E-3,3.162326160E-3
6.772254190E-1,-2.663159103E-4,2.663159044E-3,0.000000000E0,2.676441716E-3
6.797488040E-1,-2.396843163E-3,-5.326318205E-4,0.000000000E0,2.455311346E-3
6.822722420E-1,-1.331579522E-3,4.793686327E-3,-9.321057005E-4,5.061754010E-3
6.847956270E-1,7.989477599E-4,-3.728422802E-3,0.000000000E0,3.813063613E-3
6.873190120E-1,-2.663159103E-4,2.663159044E-3,-1.997369342E-3,3.339584487E-3
6.898424500E-1,1.864211401E-3,-2.663159044E-3,-9.321057005E-4,3.381792613E-3
6.923658870E-1,-5.592633970E-3,2.663159044E-3,-9.321057005E-4,6.264087472E-3
6.948892730E-1,1.864211401E-3,-3.728422802E-3,1.065263641E-3,4.302465266E-3
6.974126580E-1,-2.396843163E-3,2.663159044E-3,0.000000000E0,3.582914072E-3
6.999360960E-1,2.929474926E-3,-3.728422802E-3,0.000000000E0,4.741619969E-3
7.024594810E-1,-5.592633970E-3,1.597895520E-3,1.065263641E-3,5.913172705E-3
7.049828670E-1,3.994738683E-3,-1.597895520E-3,0.000000000E0,4.302465251E-3
7.075062520E-1,-2.396843163E-3,2.663159044E-3,-1.997369342E-3,4.102043092E-3
7.100296890E-1,2.929474926E-3,-5.326318205E-4,-1.997369342E-3,3.585387606E-3
7.125531270E-1,-4.527370445E-3,2.663159044E-3,-1.997369342E-3,5.619518087E-3
7.150765120E-1,1.864211401E-3,-3.728422802E-3,-9.321057005E-4,4.271444928E-3
7.175998980E-1,-3.462106921E-3,5.326318205E-4,0.000000000E0,3.502838990E-3
7.201233350E-1,2.929474926E-3,-5.326318205E-4,-9.321057005E-4,3.119990550E-3
7.226467210E-1,-3.462106921E-3,5.326318205E-4,-9.321057005E-4,3.624734752E-3
7.251701060E-1,2.929474926E-3,-5.326318205E-4,2.130527282E-3,3.661238383E-3
7.276935440E-1,-2.396843163E-3,-1.597895520E-3,2.130527282E-3,3.582914141E-3
7.302169290E-1,1.864211401E-3,-2.663159044E-3,1.065263641E-3,3.420889777E-3
7.327403140E-1,-3.462106921E-3,5.326318205E-4,-9.321057005E-4,3.624734752E-3
7.352637000E-1,7.989477599E-4,5.326318205E-4,-9.321057005E-4,1.338220915E-3
7.377870850E-1,-2.396843163E-3,-1.597895520E-3,-9.321057005E-4,3.027696860E-3
7.403105230E-1,-2.663159103E-4,1.597895520E-3,-3.062632866E-3,3.464666554E-3
7.428339080E-1,7.989477599E-4,-2.663159044E-3,-9.321057005E-4,2.932499728E-3
7.453572940E-1,1.864211401E-3,2.663159044E-3,1.065263641E-3,3.420889777E-3
7.478806790E-1,7.989477599E-4,-5.326318205E-4,1.065263641E-3,1.434155084E-3
7.504041170E-1,1.864211401E-3,-5.326318205E-4,-9.321057005E-4,2.151232633E-3
7.529275540E-1,7.989477599E-4,-4.793686327E-3,-1.997369342E-3,5.254258312E-3
7.554509390E-1,7.989477599E-4,1.597895520E-3,-9.321057005E-4,2.015045571E-3
