"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
6.252143260E-1,2.263685223E-3,-1.331579522E-3,2.130527282E-3,3.381792618E-3
6.277369300E-1,2.263685223E-3,7.989477599E-4,2.130527282E-3,3.209631569E-3
6.302595340E-1,1.198421582E-3,7.989477599E-4,0.000000000E0,1.440323509E-3
6.327820860E-1,-9.321057005E-4,-1.331579522E-3,1.065263641E-3,1.943376362E-3
6.353122940E-1,-9.321057005E-4,-2.663159103E-4,0.000000000E0,9.694045600E-4
6.378350550E-1,1.331579551E-4,7.989477599E-4,0.000000000E0,8.099682488E-4
6.403578670E-1,-9.321057005E-4,1.864211401E-3,2.130527282E-3,2.980478432E-3
6.428806280E-1,1.331579551E-4,1.864211401E-3,0.000000000E0,1.868960992E-3
6.454033880E-1,1.331579551E-4,7.989477599E-4,2.130527282E-3,2.279297055E-3
6.479261490E-1,-1.997369342E-3,-2.663159103E-4,0.000000000E0,2.015045521E-3
6.504489610E-1,1.331579551E-4,-1.331579522E-3,1.065263641E-3,1.710444881E-3
6.529717220E-1,1.198421582E-3,7.989477599E-4,3.195791040E-3,3.505369050E-3
6.554267220E-1,-1.997369342E-3,7.989477599E-4,-1.065263641E-3,2.400539197E-3
6.578817220E-1,-1.997369342E-3,7.989477599E-4,-1.065263641E-3,2.400539197E-3
6.603819820E-1,1.331579551E-4,-2.396843163E-3,1.065263641E-3,2.626285364E-3
6.629009920E-1,1.331579551E-4,-1.331579522E-3,0.000000000E0,1.338220858E-3
6.654200550E-1,1.331579551E-4,-1.331579522E-3,-1.065263641E-3,1.710444881E-3
6.679390650E-1,-9.321057005E-4,-1.331579522E-3,0.000000000E0,1.625399970E-3
6.704580240E-1,1.331579551E-4,-1.331579522E-3,0.000000000E0,1.338220858E-3
6.729770860E-1,1.331579551E-4,-2.663159103E-4,-2.130527282E-3,2.151232601E-3
6.755220860E-1,-1.997369342E-3,-1.331579522E-3,1.065263641E-3,2.626285387E-3
6.780670860E-1,-1.997369342E-3,-2.396843163E-3,1.065263641E-3,3.296836068E-3
6.806120860E-1,-1.997369342E-3,7.989477599E-4,1.065263641E-3,2.400539197E-3
6.831570860E-1,1.331579551E-4,1.864211401E-3,-1.065263641E-3,2.151232627E-3
6.857020860E-1,1.331579551E-4,7.989477599E-4,-1.065263641E-3,1.338220904E-3
6.882470860E-1,-1.997369342E-3,-2.663159103E-4,0.000000000E0,2.015045521E-3
6.907920860E-1,-9.321057005E-4,-2.663159103E-4,-2.130527282E-3,2.340703249E-3
6.933370860E-1,1.331579551E-4,-2.663159103E-4,0.000000000E0,2.977502394E-4
6.958820860E-1,1.198421582E-3,-2.663159103E-4,1.065263641E-3,1.625399974E-3
