"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
4.845905900E-1,-4.527370445E-3,-9.321057005E-4,-9.321057005E-4,4.715371165E-3
4.871126210E-1,-1.331579522E-3,1.331579551E-4,1.331579551E-4,1.344829397E-3
4.896363190E-1,1.864211401E-3,1.331579551E-4,1.198421582E-3,2.220186811E-3
4.921601210E-1,-1.331579522E-3,1.198421582E-3,-3.062632866E-3,3.548103491E-3
4.946838710E-1,-1.331579522E-3,1.198421582E-3,-9.321057005E-4,2.019440355E-3
4.972075690E-1,-1.331579522E-3,1.198421582E-3,2.263685223E-3,2.886795646E-3
4.997313190E-1,7.989477599E-4,3.328948980E-3,1.331579551E-4,3.426069158E-3
5.022550690E-1,-1.331579522E-3,1.198421582E-3,-1.997369342E-3,2.683058441E-3
5.047788190E-1,-2.396843163E-3,1.198421582E-3,-9.321057005E-4,2.837233243E-3
5.073011110E-1,7.989477599E-4,1.331579551E-4,-1.997369342E-3,2.155349821E-3
5.098247570E-1,-2.663159103E-4,-9.321057005E-4,-9.321057005E-4,1.344829446E-3
5.123485070E-1,-1.331579522E-3,-9.321057005E-4,1.331579551E-4,1.630845211E-3
5.148722570E-1,-1.331579522E-3,-9.321057005E-4,-1.997369342E-3,2.575152296E-3
5.173959540E-1,1.864211401E-3,2.263685223E-3,1.331579551E-4,2.935521415E-3
5.199196520E-1,-2.663159103E-4,1.331579551E-4,1.198421582E-3,1.234856061E-3
5.224433500E-1,-2.663159103E-4,-9.321057005E-4,1.331579551E-4,9.785071497E-4
5.249670480E-1,-3.462106921E-3,-9.321057005E-4,-1.997369342E-3,4.104203900E-3
5.274896000E-1,7.989477599E-4,1.331579551E-4,-1.997369342E-3,2.155349821E-3
5.300132980E-1,7.989477599E-4,1.198421582E-3,-1.997369342E-3,2.462522304E-3
5.325369440E-1,-2.396843163E-3,1.331579551E-4,2.263685223E-3,3.299524053E-3
5.350606420E-1,-1.331579522E-3,1.198421582E-3,1.198421582E-3,2.155349763E-3
5.375842880E-1,-1.331579522E-3,1.331579551E-4,1.331579551E-4,1.344829397E-3
5.401079860E-1,-1.331579522E-3,1.331579551E-4,-9.321057005E-4,1.630845211E-3
5.426316840E-1,-2.663159103E-4,1.198421582E-3,-1.997369342E-3,2.344487735E-3
5.451553290E-1,-2.663159103E-4,-9.321057005E-4,-1.997369342E-3,2.220186814E-3
5.476780900E-1,1.864211401E-3,1.331579551E-4,2.263685223E-3,2.935521415E-3
5.502017360E-1,1.864211401E-3,3.328948980E-3,1.198421582E-3,3.999174883E-3
5.527253820E-1,1.864211401E-3,1.331579551E-4,-9.321057005E-4,2.088500952E-3
5.552490270E-1,7.989477599E-4,1.198421582E-3,1.331579551E-4,1.446465641E-3
5.577727250E-1,7.989477599E-4,1.198421582E-3,2.263685223E-3,2.683058441E-3
5.602963190E-1,-2.396843163E-3,1.331579551E-4,-9.321057005E-4,2.575152273E-3
5.628200170E-1,-2.663159103E-4,2.263685223E-3,5.459476262E-3,5.916170722E-3
5.653436630E-1,-2.663159103E-4,1.331579551E-4,4.394212738E-3,4.404288908E-3
5.678666320E-1,-2.663159103E-4,-1.997369342E-3,-9.321057005E-4,2.220186814E-3
5.703902770E-1,-2.663159103E-4,1.331579551E-4,-1.997369342E-3,2.019440391E-3
5.729139230E-1,-1.331579522E-3,1.331579551E-4,-1.997369342E-3,2.404229471E-3
5.754375170E-1,2.929474926E-3,1.198421582E-3,-1.997369342E-3,3.742662410E-3
5.779612150E-1,-1.331579522E-3,1.331579551E-4,1.331579551E-4,1.344829397E-3
5.804848610E-1,-1.331579522E-3,-9.321057005E-4,1.198421582E-3,2.019440355E-3
5.830084020E-1,-2.663159103E-4,1.331579551E-4,1.331579551E-4,3.261690453E-4
5.855321000E-1,-1.331579522E-3,-1.997369342E-3,-1.997369342E-3,3.122830863E-3
5.880551210E-1,7.989477599E-4,-9.321057005E-4,-1.997369342E-3,2.344487758E-3
5.905787670E-1,7.989477599E-4,1.331579551E-4,-9.321057005E-4,1.234856105E-3
5.931023610E-1,7.989477599E-4,1.331579551E-4,-9.321057005E-4,1.234856105E-3
5.956259540E-1,-2.663159103E-4,1.198421582E-3,1.198421582E-3,1.715620220E-3
5.981496000E-1,-3.462106921E-3,2.263685223E-3,-9.321057005E-4,4.240197655E-3
6.006732460E-1,1.864211401E-3,1.331579551E-4,1.198421582E-3,2.220186811E-3
6.031968400E-1,2.929474926E-3,2.263685223E-3,3.328948980E-3,4.978754406E-3
6.057204860E-1,7.989477599E-4,2.263685223E-3,1.331579551E-4,2.404229471E-3
6.081754860E-1,7.989477599E-4,1.198421582E-3,-9.321057005E-4,1.715620251E-3
6.106304860E-1,-1.331579522E-3,1.198421582E-3,1.198421582E-3,2.155349763E-3
