"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
5.323704180E-1,-2.263685223E-3,-7.989477599E-4,-9.321057005E-4,2.575152296E-3
5.348938040E-1,-1.331579551E-4,-1.864211401E-3,1.331579551E-4,1.873698543E-3
5.374171890E-1,1.997369342E-3,2.663159103E-4,1.198421582E-3,2.344487735E-3
5.399405220E-1,1.997369342E-3,2.663159103E-4,3.328948980E-3,3.891312088E-3
5.424653660E-1,-1.331579551E-4,-1.864211401E-3,2.263685223E-3,2.935521415E-3
5.449887520E-1,-1.198421582E-3,-5.060002208E-3,-9.321057005E-4,5.282864532E-3
5.475121370E-1,9.321057005E-4,-1.864211401E-3,1.331579551E-4,2.088500952E-3
5.500355740E-1,-2.263685223E-3,2.663159103E-4,-9.321057005E-4,2.462522282E-3
5.525589600E-1,-1.331579551E-4,-1.864211401E-3,1.331579551E-4,1.873698543E-3
5.550823450E-1,3.062632866E-3,2.663159103E-4,1.198421582E-3,3.299523985E-3
5.576057830E-1,3.062632866E-3,2.396843163E-3,1.198421582E-3,4.069495240E-3
5.601291680E-1,-1.198421582E-3,-1.864211401E-3,1.331579551E-4,2.220186811E-3
5.626538040E-1,-1.198421582E-3,-1.864211401E-3,1.331579551E-4,2.220186811E-3
5.651772410E-1,9.321057005E-4,-1.864211401E-3,-9.321057005E-4,2.283183353E-3
5.677006790E-1,-1.331579551E-4,-1.864211401E-3,1.331579551E-4,1.873698543E-3
5.702240640E-1,-1.331579551E-4,-7.989477599E-4,1.331579551E-4,8.208407916E-4
5.727475020E-1,9.321057005E-4,-1.864211401E-3,1.331579551E-4,2.088500952E-3
5.752709910E-1,9.321057005E-4,1.331579522E-3,-1.997369342E-3,2.575152296E-3
5.777943770E-1,9.321057005E-4,2.663159103E-4,-9.321057005E-4,1.344829446E-3
5.803178140E-1,9.321057005E-4,2.663159103E-4,1.331579551E-4,9.785071497E-4
5.828422410E-1,1.997369342E-3,2.663159103E-4,-1.997369342E-3,2.837233289E-3
5.853656790E-1,1.997369342E-3,1.331579522E-3,2.263685223E-3,3.299524071E-3
5.878891160E-1,-1.331579551E-4,2.663159103E-4,-1.997369342E-3,2.019440391E-3
5.904126060E-1,-1.198421582E-3,1.331579522E-3,-9.321057005E-4,2.019440355E-3
5.929360430E-1,1.997369342E-3,2.663159103E-4,-9.321057005E-4,2.220186814E-3
5.954595330E-1,1.997369342E-3,-7.989477599E-4,-9.321057005E-4,2.344487758E-3
5.979829700E-1,9.321057005E-4,1.331579522E-3,-1.997369342E-3,2.575152296E-3
6.005064600E-1,-1.331579551E-4,2.663159103E-4,1.331579551E-4,3.261690453E-4
